127.0.0.1 - - [09/Jun/2019:11:22:44 +0600] "GET /assets/img/product-details/quickview-l2.jpg HTTP/1.1" 200 8317
127.0.0.1 - - [09/Jun/2019:11:22:44 +0600] "GET /assets/img/product-details/quickview-s1.jpg HTTP/1.1" 200 960
127.0.0.1 - - [09/Jun/2019:11:22:44 +0600] "GET /assets/img/product-details/quickview-l1.jpg HTTP/1.1" 200 8317
127.0.0.1 - - [09/Jun/2019:11:22:44 +0600] "GET /assets/img/product-details/quickview-s2.jpg HTTP/1.1" 200 960
127.0.0.1 - - [09/Jun/2019:11:22:44 +0600] "GET /assets/img/banner/banner-24.jpg HTTP/1.1" 200 6114
127.0.0.1 - - [09/Jun/2019:11:22:44 +0600] "GET /assets/img/banner/banner-25.jpg HTTP/1.1" 200 6114
127.0.0.1 - - [09/Jun/2019:11:22:44 +0600] "GET /assets/img/product/hm-3-pro-20.jpg HTTP/1.1" 200 8428
127.0.0.1 - - [09/Jun/2019:11:22:44 +0600] "GET /assets/img/product/hm-3-pro-18.jpg HTTP/1.1" 200 8428
127.0.0.1 - - [09/Jun/2019:11:22:44 +0600] "GET /assets/img/product/hm-3-pro-16.jpg HTTP/1.1" 200 8428
127.0.0.1 - - [09/Jun/2019:11:22:44 +0600] "GET /assets/img/product/hm-3-pro-19.jpg HTTP/1.1" 200 8428
127.0.0.1 - - [09/Jun/2019:11:22:44 +0600] "GET /assets/img/product/hm-3-pro-18-2.jpg HTTP/1.1" 200 8428
127.0.0.1 - - [09/Jun/2019:11:22:44 +0600] "GET /assets/img/product/hm-5-pro-9.jpg HTTP/1.1" 200 8428
127.0.0.1 - - [09/Jun/2019:11:22:44 +0600] "GET /assets/img/payment_methods.png HTTP/1.1" 200 79950
127.0.0.1 - - [09/Jun/2019:11:22:44 +0600] "GET /assets/img/product/hm-5-pro-10.jpg HTTP/1.1" 200 8428
127.0.0.1 - - [09/Jun/2019:11:22:44 +0600] "GET /assets/img/product/hm-5-pro-11.jpg HTTP/1.1" 200 8428
127.0.0.1 - - [09/Jun/2019:11:22:44 +0600] "GET /assets/img/product/hm-5-pro-12.jpg HTTP/1.1" 200 8428
127.0.0.1 - - [09/Jun/2019:11:22:44 +0600] "GET /assets/img/chair/1.jpg HTTP/1.1" 200 6457
127.0.0.1 - - [09/Jun/2019:11:22:44 +0600] "GET /assets/img/chair/2.jpg HTTP/1.1" 200 6457
127.0.0.1 - - [09/Jun/2019:11:22:44 +0600] "GET /assets/img/chair/3.jpg HTTP/1.1" 200 6457
